Year,Month,Week,Infected,Avg household size,Population,Under_18,18-24,25-44,45-64,Above_65,Median_age,indexedCountry,indexedRegion,indexedDisease
2012,3,9,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,3,9,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,3,10,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,3,10,1,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,3,10,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,3,11,2,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,3,11,1,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,3,11,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,3,12,4,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,3,12,1,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,3,12,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,3,13,3,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,3,13,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,3,13,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,4,14,2,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,4,14,1,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,4,14,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,4,15,4,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,4,15,1,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,4,15,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,4,16,1,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,4,16,1,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,4,16,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,4,17,6,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,4,17,2,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,4,17,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,5,18,1,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,5,18,2,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,5,18,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,5,19,1,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,5,19,1,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,5,19,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,5,20,2,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,5,20,2,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,5,20,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,10,40,1,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,10,40,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,10,40,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,10,41,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,10,41,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,10,41,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,10,42,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,10,42,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,10,42,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,10,43,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,10,43,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,10,43,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,11,44,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,11,44,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,11,44,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,11,45,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,11,45,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,11,45,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,11,46,1,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,11,46,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,11,46,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,11,47,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,11,47,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,11,47,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,12,48,5,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,12,48,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,12,48,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,12,49,7,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,12,49,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,12,49,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,12,50,24,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,12,50,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,12,50,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,12,51,52,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,12,51,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,12,51,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2012,12,52,86,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2012,12,52,1,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2012,12,52,0,2.3,305723,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,1,1,49,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,1,1,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,1,1,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,1,2,65,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,1,2,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,1,2,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,1,3,66,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,1,3,4,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,1,3,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,1,4,38,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,1,4,3,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,1,4,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,2,5,14,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,2,5,2,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,2,5,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,2,6,7,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,2,6,5,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,2,6,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,2,7,3,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,2,7,11,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,2,7,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,2,8,3,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,2,8,9,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,2,8,1,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,3,9,1,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,3,9,10,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,3,9,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,3,10,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,3,10,10,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,3,10,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,3,11,2,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,3,11,5,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,3,11,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,3,12,1,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,3,12,11,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,3,12,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,3,13,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,3,13,10,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,3,13,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,4,14,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,4,14,4,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,4,14,1,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,4,15,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,4,15,3,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,4,15,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,4,16,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,4,16,3,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,4,16,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,4,17,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,4,17,1,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,4,17,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,5,18,1,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,5,18,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,5,18,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,5,19,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,5,19,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,5,19,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,5,20,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,5,20,1,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,5,20,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,10,40,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,10,40,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,10,40,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,10,41,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,10,41,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,10,41,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,10,42,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,10,42,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,10,42,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,10,43,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,10,43,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,10,43,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,11,44,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,11,44,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,11,44,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,11,45,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,11,45,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,11,45,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,11,46,1,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,11,46,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,11,46,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,11,47,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,11,47,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,11,47,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,11,48,1,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,11,48,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,11,48,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,12,49,2,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,12,49,1,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,12,49,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,12,50,6,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,12,50,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,12,50,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,12,51,5,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,12,51,1,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,12,51,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2013,12,52,19,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2013,12,52,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2013,12,52,0,2.3,306589,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,1,1,26,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,1,1,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,1,1,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,1,2,39,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,1,2,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,1,2,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,1,3,68,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,1,3,1,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,1,3,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,1,4,53,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,1,4,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,1,4,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,2,5,45,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,2,5,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,2,5,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,2,6,31,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,2,6,1,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,2,6,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,2,7,31,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,2,7,4,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,2,7,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,2,8,9,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,2,8,3,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,2,8,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,3,9,7,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,3,9,1,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,3,9,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,3,10,7,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,3,10,3,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,3,10,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,3,11,6,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,3,11,8,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,3,11,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,3,12,1,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,3,12,7,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,3,12,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,3,13,6,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,3,13,10,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,3,13,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,4,14,14,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,4,14,15,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,4,14,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,4,15,4,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,4,15,30,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,4,15,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,4,16,6,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,4,16,16,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,4,16,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,4,17,3,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,4,17,19,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,4,17,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,5,18,9,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,5,18,23,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,5,18,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,5,19,7,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,5,19,10,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,5,19,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2014,5,20,3,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2014,5,20,5,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2014,5,20,0,2.3,307151,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2015,10,40,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2015,10,40,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2015,10,40,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2015,10,41,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2015,10,41,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2015,10,41,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2015,10,42,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2015,10,42,1,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2015,10,42,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2015,10,43,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2015,10,43,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2015,10,43,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2015,11,44,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2015,11,44,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2015,11,44,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2015,11,45,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2015,11,45,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2015,11,45,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2015,11,46,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2015,11,46,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2015,11,46,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2015,11,47,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2015,11,47,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2015,11,47,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2015,12,48,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2015,12,48,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2015,12,48,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2015,12,49,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2015,12,49,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2015,12,49,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2015,12,50,1,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
2015,12,50,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,1.0
2015,12,50,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,2.0
2015,12,51,0,2.3,307433,19.9,13.2,25.2,27.7,13.9,38.5,46.0,1.0,0.0
